,Date,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,21dBOLD,21dMA-TP,21dBOLU,90dSMA,90dSDev,adf,hurst,sector_risk_trend_factor,Sector,Sector Symbol,Market Index,Index Symbol
ACC,2022-07-14 00:00:00,50.95000076293945,65.0199966430664,65.22000122070312,9.702893362708322,1.3800010681152344,1.5538678819501817,64.86000061035156,64.06536045940241,64.59202448527019,65.11868851113796,64.45777781047518,1.2438341919707703,0.9782852774559591,0.4310477515839054,error,error,error,SP400,MDYG
MTOR,2022-07-14 00:00:00,32.93000030517578,36.279998779296875,36.29999923706055,5.8983157146089935,0.5900001525878906,1.5038289284923962,36.33000183105469,35.95224484427564,36.1974997898889,36.44275473550216,36.084285690670924,0.14124714669637178,0.3592912991498798,0.43860769286722096,error,error,error,SP600,SLY
PSB,2022-07-14 00:00:00,165.85000610351562,189.8300018310547,189.8300018310547,5.567395880115361,2.8199920654296875,2.2764598693472906,187.07000732421875,185.78935142167424,186.7938491579086,187.79834689414295,184.40307768564375,5.914756816551099,0.8641512025809797,0.4822924374006571,error,error,error,SP400,MDYG
Y,2022-07-14 00:00:00,737.8900146484375,862.8699951171875,862.8699951171875,4.249453364991213,9.0999755859375,1.5227221368976454,834.0999755859375,829.8329108194881,832.6266232445126,835.4203356695372,833.9667043534536,2.815485889796369,0.4680113008423242,0.4650288070845225,-5.692129772713492,Financial Services,VFH,SP400,MDYG
GCP,2022-07-14 00:00:00,27.780000686645508,32.279998779296875,32.279998779296875,2.6635477700988788,1.0700016021728516,1.9407310954990713,31.729999542236328,30.783463998863866,31.344940548851376,31.906417098838887,31.187063482072617,0.2671498960255848,0.16507927706389597,0.45777190981243615,error,error,error,SP600,SLY
HRB,2022-07-14 00:00:00,26.229999542236328,33.380001068115234,36.83000183105469,2.6064009310445155,5.310001373291016,0.7353958926239439,36.7599983215332,32.55921171202821,35.28722230214922,38.01523289227023,32.38615088992648,4.041068815993384,0.9233728980724356,0.45077639522283114,-8.056900017144713,Consumer Cyclical,VCR,SP400,MDYG
MUSA,2022-07-14 00:00:00,159.0,259.8599853515625,262.5799865722656,2.4124271194149602,52.46998596191406,1.421214909001477,269.3399963378906,211.60964948881806,240.03908544873437,268.46852140865064,241.28131563701328,10.475605174993543,0.998524433669738,0.4140872917593018,-8.056900017144713,Consumer Cyclical,VCR,SP400,MDYG
MCK,2022-07-14 00:00:00,204.66000366210938,339.94000244140625,339.94000244140625,2.3649725881486225,40.139984130859375,1.167083127988134,326.489990234375,300.6733333844128,318.9577784462581,337.2422235081034,320.91172935849147,8.56890124643599,0.9987797202376012,0.4607295380479723,-3.0195249679197076,Healthcare,VHT,SP500,SPY
ROG,2022-07-14 00:00:00,206.1300048828125,274.510009765625,274.510009765625,2.287221210330145,15.17999267578125,1.0274636568397881,263.2900085449219,256.366372345465,260.0719442216177,263.7775160977704,264.30813465421164,6.011477855242,0.7408815232947069,0.4795247532453542,-6.166308229659177,Technology,VGT,SP600,SLY
FCN,2022-07-14 00:00:00,147.3800048828125,170.30999755859375,172.69000244140625,2.273818753584779,30.8599853515625,0.9897583233970545,186.85000610351562,159.3876925628567,177.03734128437347,194.68699000589024,168.6661505926223,8.795245914705959,0.9753041821310164,0.4003315191414348,-5.554050640692836,Industrials,VIS,SP400,MDYG
LNTH,2022-07-14 00:00:00,28.736000061035156,69.73899841308594,73.77999877929688,2.1558230837284333,14.599998474121094,1.8091103551410446,67.91000366210938,59.62515146469778,63.690853194584925,67.75655492447207,63.989880682930114,3.857589369873595,0.9954752404280929,0.5389011282945242,-3.0195249679197076,Healthcare,VHT,SP600,SLY
MANT,2022-07-14 00:00:00,92.0,94.7300033569336,95.9800033569336,2.1052574517039635,1.9000015258789062,1.820362944633907,95.56999969482422,94.616779274759,95.3018251146589,95.9868709545588,90.8864284697033,6.080087122810189,0.5171584908354063,0.36834460359668514,-6.166308229659177,Technology,VGT,SP600,SLY
LLY,2022-07-14 00:00:00,239.3699951171875,314.0,324.0799865722656,2.0077816553811196,51.410003662109375,0.8879145170881578,326.8900146484375,287.4693689071905,315.98412540980746,344.4988819124244,303.6261899433439,14.757655865696481,0.9947713259541443,0.40804384935571736,-3.0195249679197076,Healthcare,VHT,SP500,SPY
GO,2022-07-14 00:00:00,36.77000045776367,37.81999969482422,39.5,1.9002765038640095,10.830001831054688,1.3560996574967072,44.88999938964844,39.33572140728911,42.50343661838108,45.671151829473054,37.92115099467929,3.959943681738909,0.270744014542481,0.42332301914696135,-2.4882150010950523,Consumer Defensive,VDC,SP400,MDYG
CEIX,2022-07-14 00:00:00,19.979999542236328,55.2599983215332,59.380001068115234,1.7231490464649213,19.18000030517578,1.8940005028832188,55.88999938964844,43.98744871208419,50.123150598435174,56.25885248478616,50.24547605665903,3.627505376824125,0.9260280606418283,0.5200597996983751,-1.114741987155641,Energy,VDE,SP600,SLY
MGPI,2022-07-14 00:00:00,76.68000030517578,104.0,104.0,1.4484971847382795,15.629997253417969,1.4063570734356907,102.44000244140625,89.88008382990614,97.44726241581023,105.01444100171432,95.29198570856973,3.6469692743640056,0.8356693549078065,0.47397129667563287,error,error,error,SP600,SLY
VIVO,2022-07-14 00:00:00,27.450000762939453,28.719999313354492,29.0,1.289282050997061,9.610000610351562,2.664133233431671,32.52000045776367,26.823205236817927,30.746230148133776,34.669255059449625,27.856745977250355,2.617674872135299,0.788326348865184,0.42860351442264977,-3.0195249679197076,Healthcare,VHT,SP600,SLY
MRK,2022-07-14 00:00:00,81.67938995361328,92.87000274658203,94.91999816894531,0.9605842659822892,12.669998168945312,1.0921945748185402,93.87999725341797,84.34490098506794,90.94297605847557,97.5410511318832,89.28399600679913,3.2780667237646943,0.8294130881072286,0.34275398582895644,-3.0195249679197076,Healthcare,VHT,SP500,SPY
GIS,2022-07-14 00:00:00,64.6500015258789,73.98999786376953,73.98999786376953,0.9558327992757162,12.0,1.2179591584276073,74.69999694824219,64.11724563729409,71.90079131958976,79.68433700188542,70.40058329748729,2.9856483448107696,0.9589203667660098,0.42105593590156803,-2.4882150010950523,Consumer Defensive,VDC,SP500,SPY
SJI,2022-07-14 00:00:00,29.239999771118164,35.31999969482422,35.31999969482422,0.9197559063090895,1.6199989318847656,0.8266153949311107,33.790000915527344,33.647509088803844,34.01857146005782,34.3896338313118,34.16511912572952,0.3647899923367261,0.17009447813058348,0.4219203980141893,-1.26726223190621,Utilities,VPU,SP600,SLY
SAFM,2022-07-14 00:00:00,195.25,200.0,210.22000122070312,0.8016377605450281,37.86000061035156,1.752757188084119,211.94000244140625,206.38055029349928,213.53150855170355,220.68246680990782,199.72267132713682,11.341681344071604,0.7399683880660635,0.47688690160727437,-2.4882150010950523,Consumer Defensive,VDC,SP400,MDYG
SNEX,2022-07-14 00:00:00,70.47000122070312,77.5,81.05000305175781,0.8,11.100006103515625,1.2214921119072242,79.30000305175781,71.01815801110963,75.45988119216193,79.90160437321423,73.76277781289721,3.2958977834195395,0.7807630236087097,0.37194903365173027,-5.692129772713492,Financial Services,VFH,SP600,SLY
AZO,2022-07-14 00:00:00,1612.3299560546875,2267.39990234375,2267.39990234375,0.7475545112478634,506.8399658203125,0.9221551627253396,2175.340087890625,1981.1255128772125,2113.906805129279,2246.688097381345,2064.6145712231832,105.22693248629128,0.9877860387613957,0.3943025853634108,-8.056900017144713,Consumer Cyclical,VCR,SP500,SPY
